5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Occ (%),Lane 2 Flow (Veh/5 Minutes),Lane 2 Occ (%),Lane 3 Flow (Veh/5 Minutes),Lane 3 Occ (%),# Lane Points_x,% Observed_x,Lane 1 Speed (mph),Lane 1 Q (mph),Lane 2 Speed (mph),Lane 2 Q (mph),Lane 3 Speed (mph),Lane 3 Q (mph),# Lane Points_y,% Observed_y,Station_ID,Station_Type,Latitude,Longitude,# Lane Points,% Observed,Lane 4 Flow (Veh/5 Minutes),Lane 4 Occ (%),Lane 4 Speed (mph),Lane 4 Q (mph)
2024-12-25 10:05:00,153,8.2,249.0,14.5,175.0,11.8,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:10:00,154,8.2,251.0,14.5,176.0,11.9,3.0,0.0,63.7,63.7,61.7,61.7,55.5,55.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:15:00,156,8.2,253.0,14.5,178.0,11.9,3.0,0.0,63.7,63.7,61.7,61.7,55.5,55.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:20:00,158,8.3,257.0,14.7,180.0,12.0,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:25:00,158,8.3,257.0,14.7,181.0,12.0,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:30:00,158,8.3,258.0,14.6,181.0,12.0,3.0,0.0,63.7,63.7,61.7,61.7,55.5,55.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:35:00,160,8.4,259.0,14.8,182.0,12.1,3.0,0.0,63.7,63.7,61.7,61.7,55.5,55.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:40:00,160,8.4,259.0,14.9,182.0,12.2,3.0,0.0,63.7,63.7,61.7,61.7,55.5,55.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:45:00,157,8.3,255.0,14.7,179.0,12.0,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:50:00,155,8.2,252.0,14.5,177.0,11.8,3.0,0.0,63.8,63.8,61.8,61.8,55.6,55.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 10:55:00,155,8.2,252.0,14.5,177.0,11.9,3.0,0.0,63.9,63.9,61.9,61.9,55.7,55.7,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:00:00,154,8.1,251.0,14.3,176.0,11.7,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:05:00,154,8.1,251.0,14.3,176.0,11.7,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:10:00,156,8.4,254.0,14.8,179.0,12.2,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:15:00,160,8.4,260.0,14.9,183.0,12.2,3.0,0.0,63.7,63.7,61.7,61.7,55.5,55.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:20:00,158,8.4,258.0,14.8,181.0,12.1,3.0,0.0,63.8,63.8,61.8,61.8,55.6,55.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:25:00,161,8.4,261.0,14.8,184.0,12.2,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:30:00,162,8.5,263.0,15.1,185.0,12.4,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:35:00,161,8.6,262.0,15.3,184.0,12.5,3.0,0.0,63.5,63.5,61.5,61.5,55.3,55.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:40:00,163,8.6,264.0,15.3,186.0,12.5,3.0,0.0,63.5,63.5,61.5,61.5,55.3,55.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:45:00,162,8.6,264.0,15.2,186.0,12.5,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:50:00,161,8.5,261.0,15.1,184.0,12.4,3.0,0.0,63.7,63.7,61.7,61.7,55.5,55.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 11:55:00,161,8.5,261.0,15.1,184.0,12.4,3.0,0.0,63.6,63.6,61.6,61.6,55.4,55.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:00:00,160,8.5,261.0,15.1,183.0,12.4,3.0,0.0,63.5,63.5,61.5,61.5,55.3,55.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:05:00,162,8.7,263.0,15.4,185.0,12.6,3.0,0.0,63.2,63.2,61.3,61.3,55.1,55.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:10:00,163,8.8,265.0,15.6,186.0,12.8,3.0,0.0,63.3,63.3,61.4,61.4,55.2,55.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:15:00,166,8.8,270.0,15.7,190.0,12.8,3.0,0.0,63.3,63.3,61.4,61.4,55.2,55.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:20:00,166,8.9,270.0,15.8,190.0,12.9,3.0,0.0,63.5,63.5,61.5,61.5,55.3,55.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:25:00,167,9.0,271.0,15.9,191.0,13.0,3.0,0.0,63.2,63.2,61.3,61.3,55.1,55.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:30:00,166,8.9,270.0,15.8,190.0,13.0,3.0,0.0,63.3,63.3,61.4,61.4,55.2,55.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:35:00,165,8.9,268.0,15.8,188.0,12.9,3.0,0.0,62.9,62.9,61.0,61.0,54.9,54.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:40:00,168,9.2,273.0,16.2,192.0,13.3,3.0,0.0,62.9,62.9,61.0,61.0,54.9,54.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:45:00,168,9.0,273.0,16.0,192.0,13.1,3.0,0.0,62.8,62.8,60.9,60.9,54.8,54.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:50:00,166,9.0,269.0,16.0,189.0,13.1,3.0,0.0,63.0,63.0,61.1,61.1,55.0,55.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 12:55:00,165,9.0,267.0,16.0,188.0,13.1,3.0,0.0,62.9,62.9,61.0,61.0,54.9,54.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:00:00,163,8.9,265.0,15.8,186.0,12.9,3.0,0.0,62.9,62.9,61.0,61.0,54.9,54.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:05:00,164,9.0,267.0,15.9,188.0,13.0,3.0,0.0,62.8,62.8,60.9,60.9,54.8,54.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:10:00,168,9.2,274.0,16.4,192.0,13.4,3.0,0.0,62.8,62.8,60.9,60.9,54.8,54.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:15:00,167,9.1,271.0,16.2,191.0,13.2,3.0,0.0,62.4,62.4,60.5,60.5,54.4,54.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:20:00,167,9.4,272.0,16.6,191.0,13.6,3.0,0.0,62.3,62.3,60.4,60.4,54.3,54.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:25:00,168,9.5,274.0,16.9,192.0,13.8,3.0,0.0,61.9,61.9,60.0,60.0,54.0,54.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:30:00,168,9.5,273.0,16.9,192.0,13.8,3.0,0.0,61.6,61.6,59.7,59.7,53.7,53.7,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:35:00,169,9.6,275.0,16.9,193.0,13.8,3.0,0.0,61.6,61.6,59.7,59.7,53.7,53.7,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:40:00,170,9.5,277.0,16.9,194.0,13.8,3.0,0.0,61.3,61.3,59.5,59.5,53.5,53.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:45:00,171,9.7,277.0,17.2,195.0,14.0,3.0,0.0,61.2,61.2,59.4,59.4,53.4,53.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:50:00,170,9.7,276.0,17.2,194.0,14.1,3.0,0.0,61.0,61.0,59.2,59.2,53.2,53.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 13:55:00,171,9.8,277.0,17.4,195.0,14.2,3.0,0.0,60.6,60.6,58.7,58.7,52.8,52.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:00:00,170,9.8,277.0,17.3,194.0,14.2,3.0,0.0,60.5,60.5,58.6,58.6,52.8,52.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:05:00,170,9.9,276.0,17.6,194.0,14.4,3.0,0.0,60.0,60.0,58.1,58.1,52.3,52.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:10:00,172,10.1,280.0,17.9,197.0,14.6,3.0,0.0,59.8,59.8,57.9,57.9,52.1,52.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:15:00,173,10.4,282.0,18.5,198.0,15.1,3.0,0.0,59.5,59.5,57.7,57.7,51.9,51.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:20:00,174,10.7,282.0,18.9,198.0,15.5,3.0,0.0,58.2,58.2,56.4,56.4,50.7,50.7,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:25:00,173,10.8,280.0,19.2,197.0,15.7,3.0,0.0,57.5,57.5,55.8,55.8,50.2,50.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:30:00,171,11.1,279.0,19.7,196.0,16.1,3.0,0.0,56.9,56.9,55.2,55.2,49.6,49.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:35:00,173,11.5,281.0,20.3,197.0,16.6,3.0,0.0,56.3,56.3,54.6,54.6,49.1,49.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:40:00,175,11.9,284.0,21.1,200.0,17.2,3.0,0.0,54.9,54.9,53.2,53.2,47.9,47.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:45:00,174,12.3,283.0,21.7,199.0,17.8,3.0,0.0,52.7,52.7,51.1,51.1,45.9,45.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:50:00,173,12.4,281.0,22.0,198.0,18.0,3.0,0.0,51.6,51.6,50.0,50.0,45.0,45.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 14:55:00,170,12.6,277.0,22.3,195.0,18.3,3.0,0.0,49.7,49.7,48.2,48.2,43.4,43.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:00:00,170,12.7,276.0,22.5,194.0,18.4,3.0,0.0,49.2,49.2,47.7,47.7,42.9,42.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:05:00,169,12.7,275.0,22.5,193.0,18.4,3.0,0.0,49.5,49.5,48.0,48.0,43.2,43.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:10:00,169,13.2,275.0,23.3,193.0,19.1,3.0,0.0,47.4,47.4,46.0,46.0,41.3,41.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:15:00,169,13.5,275.0,23.9,193.0,19.6,3.0,0.0,47.1,47.1,45.6,45.6,41.1,41.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:20:00,168,13.7,273.0,24.3,192.0,19.9,3.0,0.0,45.8,45.8,44.4,44.4,40.0,40.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:25:00,167,13.9,271.0,24.5,191.0,20.1,3.0,0.0,45.5,45.5,44.1,44.1,39.7,39.7,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:30:00,167,14.0,271.0,24.8,190.0,20.3,3.0,0.0,44.8,44.8,43.4,43.4,39.0,39.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:35:00,166,14.1,270.0,24.9,190.0,20.4,3.0,0.0,43.9,43.9,42.6,42.6,38.3,38.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:40:00,168,14.7,273.0,26.0,192.0,21.3,3.0,0.0,42.9,42.9,41.6,41.6,37.4,37.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:45:00,167,14.9,272.0,26.4,191.0,21.6,3.0,0.0,41.9,41.9,40.6,40.6,36.6,36.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:50:00,167,14.9,272.0,26.4,191.0,21.6,3.0,0.0,41.3,41.3,40.0,40.0,36.0,36.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 15:55:00,165,14.9,269.0,26.3,189.0,21.5,3.0,0.0,41.2,41.2,39.9,39.9,35.9,35.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:00:00,164,15.0,267.0,26.6,188.0,21.8,3.0,0.0,40.9,40.9,39.6,39.6,35.6,35.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:05:00,166,15.0,270.0,26.5,190.0,21.7,3.0,0.0,40.4,40.4,39.2,39.2,35.3,35.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:10:00,167,15.3,271.0,27.0,190.0,22.1,3.0,0.0,39.8,39.8,38.6,38.6,34.7,34.7,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:15:00,166,15.3,270.0,27.1,190.0,22.2,3.0,0.0,39.8,39.8,38.6,38.6,34.7,34.7,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:20:00,166,15.8,270.0,28.1,190.0,23.0,3.0,0.0,39.3,39.3,38.1,38.1,34.3,34.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:25:00,165,16.0,269.0,28.3,189.0,23.2,3.0,0.0,38.9,38.9,37.7,37.7,33.9,33.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:30:00,165,16.1,268.0,28.5,189.0,23.3,3.0,0.0,37.9,37.9,36.7,36.7,33.1,33.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:35:00,166,16.3,269.0,28.9,189.0,23.6,3.0,0.0,37.3,37.3,36.1,36.1,32.5,32.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:40:00,167,16.3,271.0,28.9,191.0,23.6,3.0,0.0,37.0,37.0,35.8,35.8,32.2,32.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:45:00,167,16.6,272.0,29.4,191.0,24.0,3.0,0.0,36.1,36.1,35.0,35.0,31.5,31.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:50:00,166,16.7,270.0,29.6,190.0,24.2,3.0,0.0,36.4,36.4,35.3,35.3,31.8,31.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 16:55:00,166,16.7,269.0,29.6,189.0,24.2,3.0,0.0,36.4,36.4,35.3,35.3,31.8,31.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:00:00,165,16.7,268.0,29.5,189.0,24.2,3.0,0.0,36.1,36.1,35.0,35.0,31.5,31.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:05:00,166,16.7,270.0,29.6,190.0,24.2,3.0,0.0,36.1,36.1,35.0,35.0,31.5,31.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:10:00,166,17.2,270.0,30.5,190.0,24.9,3.0,0.0,35.5,35.5,34.4,34.4,30.9,30.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:15:00,164,17.6,267.0,31.2,188.0,25.5,3.0,0.0,34.6,34.6,33.6,33.6,30.2,30.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:20:00,165,17.8,268.0,31.5,189.0,25.8,3.0,0.0,34.0,34.0,33.0,33.0,29.6,29.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:25:00,166,17.9,269.0,31.8,189.0,26.0,3.0,0.0,33.7,33.7,32.6,32.6,29.4,29.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:30:00,165,18.3,269.0,32.3,189.0,26.5,3.0,0.0,33.3,33.3,32.2,32.2,29.0,29.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:35:00,165,17.8,268.0,31.5,188.0,25.8,3.0,0.0,33.4,33.4,32.3,32.3,29.1,29.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:40:00,165,17.9,268.0,31.7,189.0,25.9,3.0,0.0,33.6,33.6,32.5,32.5,29.3,29.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:45:00,164,18.0,266.0,31.8,187.0,26.0,3.0,0.0,33.7,33.7,32.6,32.6,29.4,29.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:50:00,163,17.5,266.0,31.0,187.0,25.4,3.0,0.0,33.9,33.9,32.9,32.9,29.6,29.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 17:55:00,165,17.0,268.0,30.1,188.0,24.7,3.0,0.0,34.7,34.7,33.7,33.7,30.3,30.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:00:00,165,16.5,267.0,29.2,188.0,23.9,3.0,0.0,35.4,35.4,34.3,34.3,30.8,30.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:05:00,165,16.5,267.0,29.2,188.0,23.9,3.0,0.0,36.0,36.0,34.9,34.9,31.4,31.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:10:00,166,16.1,270.0,28.5,190.0,23.3,3.0,0.0,37.3,37.3,36.1,36.1,32.5,32.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:15:00,167,16.2,272.0,28.6,191.0,23.4,3.0,0.0,37.6,37.6,36.4,36.4,32.8,32.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:20:00,166,15.9,270.0,28.1,190.0,23.0,3.0,0.0,38.1,38.1,36.9,36.9,33.2,33.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:25:00,167,15.7,272.0,27.8,191.0,22.8,3.0,0.0,38.1,38.1,36.9,36.9,33.2,33.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:30:00,167,15.0,271.0,26.5,190.0,21.7,3.0,0.0,39.4,39.4,38.2,38.2,34.3,34.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:35:00,166,14.6,270.0,25.9,190.0,21.2,3.0,0.0,40.6,40.6,39.4,39.4,35.4,35.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:40:00,166,14.4,270.0,25.6,190.0,20.9,3.0,0.0,41.3,41.3,40.0,40.0,36.0,36.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:45:00,166,14.0,270.0,24.8,190.0,20.3,3.0,0.0,42.8,42.8,41.5,41.5,37.3,37.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:50:00,165,13.7,268.0,24.2,189.0,19.8,3.0,0.0,44.4,44.4,43.1,43.1,38.8,38.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 18:55:00,164,13.2,267.0,23.4,187.0,19.2,3.0,0.0,46.6,46.6,45.1,45.1,40.6,40.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:00:00,162,12.2,264.0,21.6,185.0,17.7,3.0,0.0,48.5,48.5,47.0,47.0,42.3,42.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:05:00,163,11.7,265.0,20.8,186.0,17.0,3.0,0.0,51.8,51.8,50.3,50.3,45.2,45.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:10:00,163,11.4,264.0,20.1,186.0,16.5,3.0,0.0,54.6,54.6,52.9,52.9,47.6,47.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:15:00,164,11.0,267.0,19.5,187.0,15.9,3.0,0.0,56.4,56.4,54.7,54.7,49.2,49.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:20:00,163,10.5,265.0,18.7,186.0,15.3,3.0,0.0,58.3,58.3,56.5,56.5,50.8,50.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:25:00,162,10.0,263.0,17.7,185.0,14.5,3.0,0.0,60.0,60.0,58.1,58.1,52.3,52.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:30:00,160,9.5,260.0,16.8,183.0,13.7,3.0,0.0,61.9,61.9,60.0,60.0,54.0,54.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:35:00,159,9.1,258.0,16.2,182.0,13.2,3.0,0.0,63.1,63.1,61.2,61.2,55.1,55.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:40:00,158,9.0,258.0,15.9,181.0,13.0,3.0,0.0,64.2,64.2,62.2,62.2,56.0,56.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:45:00,156,8.6,254.0,15.2,179.0,12.5,3.0,0.0,65.1,65.1,63.1,63.1,56.8,56.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:50:00,154,8.4,251.0,14.8,176.0,12.1,3.0,0.0,66.0,66.0,64.0,64.0,57.5,57.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 19:55:00,152,8.1,247.0,14.4,173.0,11.8,3.0,0.0,67.0,67.0,65.0,65.0,58.5,58.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:00:00,150,8.0,244.0,14.1,171.0,11.5,3.0,0.0,67.7,67.7,65.6,65.6,59.0,59.0,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:05:00,149,7.6,242.0,13.5,170.0,11.0,3.0,0.0,68.2,68.2,66.1,66.1,59.5,59.5,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:10:00,149,7.6,242.0,13.5,170.0,11.1,3.0,0.0,68.3,68.3,66.2,66.2,59.6,59.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:15:00,149,7.7,242.0,13.6,170.0,11.1,3.0,0.0,68.5,68.5,66.4,66.4,59.8,59.8,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:20:00,148,7.4,240.0,13.2,169.0,10.8,3.0,0.0,68.7,68.7,66.6,66.6,59.9,59.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:25:00,143,7.2,233.0,12.8,163.0,10.5,3.0,0.0,69.0,69.0,66.9,66.9,60.2,60.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:30:00,141,7.0,229.0,12.4,161.0,10.1,3.0,0.0,69.2,69.2,67.0,67.0,60.3,60.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:35:00,141,7.0,229.0,12.4,161.0,10.1,3.0,0.0,69.0,69.0,66.9,66.9,60.2,60.2,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:40:00,140,7.0,228.0,12.4,160.0,10.1,3.0,0.0,68.9,68.9,66.8,66.8,60.1,60.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:45:00,140,6.8,227.0,12.1,159.0,9.9,3.0,0.0,69.2,69.2,67.0,67.0,60.3,60.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:50:00,137,6.8,222.0,12.0,156.0,9.8,3.0,0.0,69.3,69.3,67.1,67.1,60.4,60.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 20:55:00,136,6.6,220.0,11.6,155.0,9.5,3.0,0.0,69.5,69.5,67.3,67.3,60.6,60.6,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 21:00:00,133,6.4,216.0,11.4,152.0,9.3,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 21:05:00,133,6.4,216.0,11.3,152.0,9.3,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 21:10:00,135,6.5,219.0,11.5,154.0,9.4,3.0,0.0,72.5,72.5,70.3,70.3,63.3,63.3,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 21:15:00,136,6.5,220.0,11.5,155.0,9.4,3.0,0.0,72.7,72.7,70.5,70.5,63.4,63.4,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
2024-12-25 21:20:00,135,6.4,220.0,11.3,155.0,9.3,3.0,0.0,73.1,73.1,70.8,70.8,63.7,63.7,3.0,0.0,715898,Mainline,33.880367,-118.021489,,,,,,
